"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","weights","subclass"
282390,"2021-01-01","282 390 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2571,224636.067138652,4242,1,1,"103"
282390,"2021-02-01","282 390 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2571,224636.067138652,2360,1,1,"104"
280140,"2021-03-01","280 140 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2618,222016.167379933,5047,1,1,"105"
268895,"2021-04-01","268 895 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2618,213104.295450943,4886,1,1,"106"
269231,"2021-05-01","269 231 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2618,213370.58170867,3581,1,1,"107"
276368,"2021-07-01","276 368 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2618,219026.787129498,15217,1,1,"108"
278777,"2021-08-01","278 777 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.2618,220935.964495166,7491,1,1,"109"
269231,"2021-09-01","269 231 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.4572,184759.127093055,11447,1,1,"110"
269231,"2021-10-01","269 231 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.4572,184759.127093055,3829,1,1,"111"
276339,"2021-12-01","276 339 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5085,183187.935034803,8106,1,1,"112"
276339,"2022-01-01","276 339 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5085,183187.935034803,5887,1,1,"113"
338608,"2022-06-01","338 608 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5665,216155.761251197,9903,1,1,"114"
326160,"2022-07-01","326 160 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5665,208209.383977019,5384,1,1,"115"
340806,"2022-08-01","340 806 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5665,217558.889243537,6974,1,1,"116"
347379,"2022-09-01","347 379 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5985,217315.608382859,6155,1,1,"117"
328962,"2022-10-01","328 962 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5985,205794.182045668,14684,1,1,"118"
321056,"2022-11-01","321 056 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5985,200848.295276822,24961,1,1,"119"
330242,"2022-12-01","330 242 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.6162,204332.384605866,17100,1,1,"120"
329491,"2023-01-01","329 491 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.6162,203867.714391783,10806,1,1,"121"
312782,"2023-02-01","312 782 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.6162,193529.266179928,12911,1,1,"122"
304511,"2023-03-01","304 511 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.5821,192472.662916377,18245,1,1,"123"
309544,"2023-12-01","309 544 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.7045,181603.989439718,13278,1,1,"124"
311253,"2024-01-01","311 253 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.7045,182606.62951012,19351,1,1,"125"
317847,"2024-02-01","317 847 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.7045,186475.212672338,15252,1,1,"126"
330057,"2024-03-01","330 057 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.6694,197709.955672697,15879,1,1,"127"
296012,"2024-04-01","296 012 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.6694,177316.401102192,10367,1,1,"128"
296012,"2024-05-01","296 012 ₽/м²",8,"Москва, улица Саморы Машела, 8к3","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A1%D0%B0%D0%BC%D0%BE%D1%80%D1%8B+%D0%9C%D0%B0%D1%88%D0%B5%D0%BB%D0%B0%2C+8%D0%BA3&totalArea=58.0&roomsCount=2&offerId=309527570&floor=floorOther&repairType=repairTypeWithout",2003,22,2.64,"Другие",2,"4 пассажирских, 2 грузовых",166,"Нет","Нет","Нет","Нет",751,2133,3079,"Университет Дружбы Народов","Коньково","Тропарёво",751,"Университет Дружбы Народов",2133,"Коньково",1382,1.6694,177316.401102192,12641,1,1,"129"
