value,reportDate,prettyValue,realtyId
207595.0,2020-02-01,207 595 ₽/м²,1
220493.0,2020-03-01,220 493 ₽/м²,1
228764.0,2020-04-01,228 764 ₽/м²,1
228764.0,2020-05-01,228 764 ₽/м²,1
239315.0,2020-06-01,239 315 ₽/м²,1
236383.0,2020-07-01,236 383 ₽/м²,1
242815.0,2020-08-01,242 815 ₽/м²,1
264480.0,2020-09-01,264 480 ₽/м²,1
271186.0,2020-12-01,271 186 ₽/м²,1
253054.0,2021-01-01,253 054 ₽/м²,1
249660.0,2021-02-01,249 660 ₽/м²,1
241441.0,2021-03-01,241 441 ₽/м²,1
249352.0,2021-04-01,249 352 ₽/м²,1
258928.0,2021-05-01,258 928 ₽/м²,1
273997.0,2021-06-01,273 997 ₽/м²,1
294263.0,2021-07-01,294 263 ₽/м²,1
300768.0,2021-08-01,300 768 ₽/м²,1
286521.0,2021-09-01,286 521 ₽/м²,1
292509.0,2021-10-01,292 509 ₽/м²,1
308614.0,2021-11-01,308 614 ₽/м²,1
308614.0,2021-12-01,308 614 ₽/м²,1
314879.0,2022-01-01,314 879 ₽/м²,1
315990.0,2022-02-01,315 990 ₽/м²,1
327094.0,2022-04-01,327 094 ₽/м²,1
275862.0,2022-05-01,275 862 ₽/м²,1
272414.0,2022-06-01,272 414 ₽/м²,1
291396.0,2022-07-01,291 396 ₽/м²,1
300303.0,2022-08-01,300 303 ₽/м²,1
312955.0,2022-09-01,312 955 ₽/м²,1
315520.0,2022-10-01,315 520 ₽/м²,1
311993.0,2022-11-01,311 993 ₽/м²,1
311993.0,2022-12-01,311 993 ₽/м²,1
315520.0,2023-02-01,315 520 ₽/м²,1
315520.0,2023-03-01,315 520 ₽/м²,1
315520.0,2023-04-01,315 520 ₽/м²,1
345455.0,2023-08-01,345 455 ₽/м²,1
345455.0,2023-09-01,345 455 ₽/м²,1
387320.0,2024-09-01,387 320 ₽/м²,1
390781.0,2024-10-01,390 781 ₽/м²,1
380991.0,2024-11-01,380 991 ₽/м²,1
372210.0,2024-12-01,372 210 ₽/м²,1
369513.0,2025-01-01,369 513 ₽/м²,1
216210.0,2020-02-01,216 210 ₽/м²,2
209303.0,2020-03-01,209 303 ₽/м²,2
212563.0,2020-04-01,212 563 ₽/м²,2
211453.0,2020-05-01,211 453 ₽/м²,2
218423.0,2020-06-01,218 423 ₽/м²,2
221684.0,2020-07-01,221 684 ₽/м²,2
221309.0,2020-08-01,221 309 ₽/м²,2
223214.0,2020-10-01,223 214 ₽/м²,2
223214.0,2020-11-01,223 214 ₽/м²,2
241071.0,2020-12-01,241 071 ₽/м²,2
239742.0,2021-01-01,239 742 ₽/м²,2
257419.0,2021-02-01,257 419 ₽/м²,2
251259.0,2021-03-01,251 259 ₽/м²,2
252267.0,2021-04-01,252 267 ₽/м²,2
278571.0,2021-05-01,278 571 ₽/м²,2
285099.0,2021-06-01,285 099 ₽/м²,2
283998.0,2021-07-01,283 998 ₽/м²,2
280520.0,2021-08-01,280 520 ₽/м²,2
279245.0,2021-09-01,279 245 ₽/м²,2
320429.0,2021-10-01,320 429 ₽/м²,2
265095.0,2021-11-01,265 095 ₽/м²,2
301790.0,2022-04-01,301 790 ₽/м²,2
288732.0,2022-05-01,288 732 ₽/м²,2
283549.0,2022-06-01,283 549 ₽/м²,2
270008.0,2022-07-01,270 008 ₽/м²,2
265244.0,2022-08-01,265 244 ₽/м²,2
277428.0,2022-09-01,277 428 ₽/м²,2
287373.0,2022-10-01,287 373 ₽/м²,2
289421.0,2022-11-01,289 421 ₽/м²,2
280807.0,2022-12-01,280 807 ₽/м²,2
280807.0,2023-01-01,280 807 ₽/м²,2
290000.0,2023-02-01,290 000 ₽/м²,2
286250.0,2023-03-01,286 250 ₽/м²,2
290000.0,2023-04-01,290 000 ₽/м²,2
306905.0,2023-07-01,306 905 ₽/м²,2
306905.0,2023-08-01,306 905 ₽/м²,2
309645.0,2023-10-01,309 645 ₽/м²,2
299492.0,2023-11-01,299 492 ₽/м²,2
299492.0,2023-12-01,299 492 ₽/м²,2
295585.0,2024-02-01,295 585 ₽/м²,2
264875.0,2024-03-01,264 875 ₽/м²,2
268714.0,2024-04-01,268 714 ₽/м²,2
373991.0,2024-05-01,373 991 ₽/м²,2
370943.0,2024-06-01,370 943 ₽/м²,2
338122.0,2024-07-01,338 122 ₽/м²,2
344427.0,2024-08-01,344 427 ₽/м²,2
329670.0,2024-09-01,329 670 ₽/м²,2
343200.0,2024-10-01,343 200 ₽/м²,2
325447.0,2024-11-01,325 447 ₽/м²,2
335165.0,2024-12-01,335 165 ₽/м²,2
328639.0,2025-01-01,328 639 ₽/м²,2
250074.0,2020-02-01,250 074 ₽/м²,3
266385.0,2020-03-01,266 385 ₽/м²,3
261516.0,2020-04-01,261 516 ₽/м²,3
256855.0,2020-05-01,256 855 ₽/м²,3
255196.0,2020-06-01,255 196 ₽/м²,3
261305.0,2020-07-01,261 305 ₽/м²,3
254389.0,2020-08-01,254 389 ₽/м²,3
259730.0,2020-09-01,259 730 ₽/м²,3
258846.0,2020-10-01,258 846 ₽/м²,3
265138.0,2020-11-01,265 138 ₽/м²,3
273180.0,2020-12-01,273 180 ₽/м²,3
277823.0,2021-01-01,277 823 ₽/м²,3
281491.0,2021-02-01,281 491 ₽/м²,3
282892.0,2021-03-01,282 892 ₽/м²,3
288446.0,2021-04-01,288 446 ₽/м²,3
282282.0,2021-05-01,282 282 ₽/м²,3
297028.0,2021-06-01,297 028 ₽/м²,3
296029.0,2021-07-01,296 029 ₽/м²,3
292497.0,2021-08-01,292 497 ₽/м²,3
307824.0,2021-09-01,307 824 ₽/м²,3
310860.0,2021-10-01,310 860 ₽/м²,3
317774.0,2021-11-01,317 774 ₽/м²,3
318096.0,2021-12-01,318 096 ₽/м²,3
355534.0,2022-01-01,355 534 ₽/м²,3
341393.0,2022-02-01,341 393 ₽/м²,3
332903.0,2022-03-01,332 903 ₽/м²,3
347494.0,2022-04-01,347 494 ₽/м²,3
357347.0,2022-05-01,357 347 ₽/м²,3
354088.0,2022-06-01,354 088 ₽/м²,3
343144.0,2022-07-01,343 144 ₽/м²,3
344874.0,2022-08-01,344 874 ₽/м²,3
298132.0,2022-09-01,298 132 ₽/м²,3
297632.0,2022-10-01,297 632 ₽/м²,3
297477.0,2022-11-01,297 477 ₽/м²,3
298886.0,2022-12-01,298 886 ₽/м²,3
289509.0,2023-01-01,289 509 ₽/м²,3
263914.0,2023-02-01,263 914 ₽/м²,3
324529.0,2023-03-01,324 529 ₽/м²,3
344980.0,2023-04-01,344 980 ₽/м²,3
320645.0,2023-05-01,320 645 ₽/м²,3
347617.0,2023-06-01,347 617 ₽/м²,3
348527.0,2023-07-01,348 527 ₽/м²,3
377996.0,2023-08-01,377 996 ₽/м²,3
372510.0,2023-09-01,372 510 ₽/м²,3
373229.0,2023-10-01,373 229 ₽/м²,3
344173.0,2023-11-01,344 173 ₽/м²,3
318199.0,2023-12-01,318 199 ₽/м²,3
323950.0,2024-01-01,323 950 ₽/м²,3
326724.0,2024-02-01,326 724 ₽/м²,3
320201.0,2024-03-01,320 201 ₽/м²,3
303101.0,2024-04-01,303 101 ₽/м²,3
305483.0,2024-05-01,305 483 ₽/м²,3
350005.0,2024-06-01,350 005 ₽/м²,3
343244.0,2024-07-01,343 244 ₽/м²,3
351902.0,2024-08-01,351 902 ₽/м²,3
358260.0,2024-09-01,358 260 ₽/м²,3
374153.0,2024-10-01,374 153 ₽/м²,3
394245.0,2024-11-01,394 245 ₽/м²,3
388536.0,2024-12-01,388 536 ₽/м²,3
398584.0,2025-01-01,398 584 ₽/м²,3
166667.0,2020-02-01,166 667 ₽/м²,4
174888.0,2020-07-01,174 888 ₽/м²,4
207106.0,2020-08-01,207 106 ₽/м²,4
233959.0,2020-09-01,233 959 ₽/м²,4
213435.0,2020-10-01,213 435 ₽/м²,4
212375.0,2020-11-01,212 375 ₽/м²,4
212375.0,2020-12-01,212 375 ₽/м²,4
212375.0,2021-01-01,212 375 ₽/м²,4
254505.0,2021-04-01,254 505 ₽/м²,4
270000.0,2022-03-01,270 000 ₽/м²,4
270000.0,2022-04-01,270 000 ₽/м²,4
304054.0,2022-05-01,304 054 ₽/м²,4
304054.0,2022-06-01,304 054 ₽/м²,4
304054.0,2022-07-01,304 054 ₽/м²,4
277027.0,2022-08-01,277 027 ₽/м²,4
270993.0,2022-09-01,270 993 ₽/м²,4
248269.0,2022-10-01,248 269 ₽/м²,4
271618.0,2022-11-01,271 618 ₽/м²,4
301581.0,2022-12-01,301 581 ₽/м²,4
301581.0,2023-01-01,301 581 ₽/м²,4
300465.0,2023-02-01,300 465 ₽/м²,4
300465.0,2023-03-01,300 465 ₽/м²,4
300310.0,2023-04-01,300 310 ₽/м²,4
300310.0,2023-05-01,300 310 ₽/м²,4
300465.0,2023-06-01,300 465 ₽/м²,4
304054.0,2023-07-01,304 054 ₽/м²,4
290894.0,2023-08-01,290 894 ₽/м²,4
323344.0,2023-09-01,323 344 ₽/м²,4
321112.0,2023-10-01,321 112 ₽/м²,4
338170.0,2023-11-01,338 170 ₽/м²,4
278396.0,2023-12-01,278 396 ₽/м²,4
278396.0,2024-01-01,278 396 ₽/м²,4
332425.0,2024-02-01,332 425 ₽/м²,4
344402.0,2024-03-01,344 402 ₽/м²,4
334038.0,2024-04-01,334 038 ₽/м²,4
332699.0,2024-05-01,332 699 ₽/м²,4
328969.0,2024-06-01,328 969 ₽/м²,4
318438.0,2024-07-01,318 438 ₽/м²,4
335347.0,2024-08-01,335 347 ₽/м²,4
324633.0,2024-09-01,324 633 ₽/м²,4
379460.0,2024-10-01,379 460 ₽/м²,4
379460.0,2024-11-01,379 460 ₽/м²,4
320635.0,2024-12-01,320 635 ₽/м²,4
319122.0,2025-01-01,319 122 ₽/м²,4
227778.0,2020-07-01,227 778 ₽/м²,5
229630.0,2020-08-01,229 630 ₽/м²,5
182500.0,2020-09-01,182 500 ₽/м²,5
182500.0,2020-10-01,182 500 ₽/м²,5
211714.0,2020-11-01,211 714 ₽/м²,5
245353.0,2021-04-01,245 353 ₽/м²,5
237149.0,2021-05-01,237 149 ₽/м²,5
235290.0,2021-06-01,235 290 ₽/м²,5
243049.0,2021-07-01,243 049 ₽/м²,5
239777.0,2021-08-01,239 777 ₽/м²,5
239777.0,2021-09-01,239 777 ₽/м²,5
239777.0,2021-10-01,239 777 ₽/м²,5
239777.0,2021-11-01,239 777 ₽/м²,5
252186.0,2021-12-01,252 186 ₽/м²,5
252186.0,2022-01-01,252 186 ₽/м²,5
254731.0,2022-02-01,254 731 ₽/м²,5
320756.0,2022-07-01,320 756 ₽/м²,5
351816.0,2022-08-01,351 816 ₽/м²,5
351816.0,2022-09-01,351 816 ₽/м²,5
343212.0,2022-10-01,343 212 ₽/м²,5
343212.0,2022-11-01,343 212 ₽/м²,5
312280.0,2022-12-01,312 280 ₽/м²,5
308082.0,2023-01-01,308 082 ₽/м²,5
298398.0,2023-02-01,298 398 ₽/м²,5
310580.0,2023-03-01,310 580 ₽/м²,5
310580.0,2023-04-01,310 580 ₽/м²,5
341542.0,2023-05-01,341 542 ₽/м²,5
341542.0,2023-06-01,341 542 ₽/м²,5
312500.0,2023-07-01,312 500 ₽/м²,5
312500.0,2023-08-01,312 500 ₽/м²,5
312500.0,2023-09-01,312 500 ₽/м²,5
312500.0,2023-10-01,312 500 ₽/м²,5
288326.0,2023-11-01,288 326 ₽/м²,5
312500.0,2023-12-01,312 500 ₽/м²,5
313750.0,2024-01-01,313 750 ₽/м²,5
327194.0,2024-02-01,327 194 ₽/м²,5
339388.0,2024-03-01,339 388 ₽/м²,5
326837.0,2024-04-01,326 837 ₽/м²,5
295238.0,2024-05-01,295 238 ₽/м²,5
317313.0,2024-06-01,317 313 ₽/м²,5
317313.0,2024-07-01,317 313 ₽/м²,5
295238.0,2024-08-01,295 238 ₽/м²,5
285714.0,2024-09-01,285 714 ₽/м²,5
303028.0,2024-10-01,303 028 ₽/м²,5
266667.0,2024-11-01,266 667 ₽/м²,5
266667.0,2024-12-01,266 667 ₽/м²,5
266667.0,2025-01-01,266 667 ₽/м²,5
221727.0,2020-02-01,221 727 ₽/м²,6
234415.0,2020-03-01,234 415 ₽/м²,6
230036.0,2020-04-01,230 036 ₽/м²,6
226269.0,2020-05-01,226 269 ₽/м²,6
226667.0,2020-06-01,226 667 ₽/м²,6
219000.0,2020-07-01,219 000 ₽/м²,6
226228.0,2020-08-01,226 228 ₽/м²,6
229024.0,2020-09-01,229 024 ₽/м²,6
219000.0,2020-10-01,219 000 ₽/м²,6
209900.0,2020-11-01,209 900 ₽/м²,6
209900.0,2020-12-01,209 900 ₽/м²,6
236000.0,2021-01-01,236 000 ₽/м²,6
252428.0,2021-02-01,252 428 ₽/м²,6
247502.0,2021-03-01,247 502 ₽/м²,6
246664.0,2021-04-01,246 664 ₽/м²,6
249025.0,2021-05-01,249 025 ₽/м²,6
248946.0,2021-06-01,248 946 ₽/м²,6
248033.0,2021-07-01,248 033 ₽/м²,6
253822.0,2021-08-01,253 822 ₽/м²,6
254393.0,2021-09-01,254 393 ₽/м²,6
264930.0,2021-10-01,264 930 ₽/м²,6
267200.0,2021-11-01,267 200 ₽/м²,6
274330.0,2021-12-01,274 330 ₽/м²,6
333333.0,2022-03-01,333 333 ₽/м²,6
333333.0,2022-04-01,333 333 ₽/м²,6
296296.0,2022-05-01,296 296 ₽/м²,6
296296.0,2022-06-01,296 296 ₽/м²,6
296296.0,2022-07-01,296 296 ₽/м²,6
296296.0,2022-08-01,296 296 ₽/м²,6
291265.0,2022-11-01,291 265 ₽/м²,6
266927.0,2022-12-01,266 927 ₽/м²,6
266927.0,2023-01-01,266 927 ₽/м²,6
280523.0,2023-02-01,280 523 ₽/м²,6
288553.0,2023-03-01,288 553 ₽/м²,6
284499.0,2023-04-01,284 499 ₽/м²,6
280378.0,2023-05-01,280 378 ₽/м²,6
282253.0,2023-06-01,282 253 ₽/м²,6
284707.0,2023-07-01,284 707 ₽/м²,6
318829.0,2023-08-01,318 829 ₽/м²,6
342172.0,2023-09-01,342 172 ₽/м²,6
346591.0,2023-10-01,346 591 ₽/м²,6
340629.0,2023-11-01,340 629 ₽/м²,6
340629.0,2023-12-01,340 629 ₽/м²,6
332652.0,2024-01-01,332 652 ₽/м²,6
319387.0,2024-02-01,319 387 ₽/м²,6
320934.0,2024-03-01,320 934 ₽/м²,6
325524.0,2024-04-01,325 524 ₽/м²,6
329160.0,2024-05-01,329 160 ₽/м²,6
332071.0,2024-06-01,332 071 ₽/м²,6
330151.0,2024-07-01,330 151 ₽/м²,6
339295.0,2024-08-01,339 295 ₽/м²,6
325661.0,2024-09-01,325 661 ₽/м²,6
328774.0,2024-10-01,328 774 ₽/м²,6
321824.0,2024-11-01,321 824 ₽/м²,6
326974.0,2024-12-01,326 974 ₽/м²,6
323686.0,2025-01-01,323 686 ₽/м²,6
164073.0,2020-03-01,164 073 ₽/м²,7
164073.0,2020-04-01,164 073 ₽/м²,7
171167.0,2020-05-01,171 167 ₽/м²,7
167580.0,2020-06-01,167 580 ₽/м²,7
164384.0,2020-07-01,164 384 ₽/м²,7
166192.0,2020-08-01,166 192 ₽/м²,7
168000.0,2020-09-01,168 000 ₽/м²,7
208589.0,2020-11-01,208 589 ₽/м²,7
224490.0,2020-12-01,224 490 ₽/м²,7
224490.0,2021-01-01,224 490 ₽/м²,7
222920.0,2021-02-01,222 920 ₽/м²,7
222920.0,2021-03-01,222 920 ₽/м²,7
223720.0,2021-04-01,223 720 ₽/м²,7
219505.0,2021-05-01,219 505 ₽/м²,7
220313.0,2021-06-01,220 313 ₽/м²,7
227335.0,2021-07-01,227 335 ₽/м²,7
215626.0,2021-08-01,215 626 ₽/м²,7
258860.0,2021-09-01,258 860 ₽/м²,7
240104.0,2021-10-01,240 104 ₽/м²,7
200000.0,2021-11-01,200 000 ₽/м²,7
210938.0,2021-12-01,210 938 ₽/м²,7
242188.0,2022-01-01,242 188 ₽/м²,7
256940.0,2022-02-01,256 940 ₽/м²,7
212934.0,2022-03-01,212 934 ₽/м²,7
224225.0,2022-04-01,224 225 ₽/м²,7
216641.0,2022-05-01,216 641 ₽/м²,7
216641.0,2022-06-01,216 641 ₽/м²,7
216641.0,2022-07-01,216 641 ₽/м²,7
216641.0,2022-08-01,216 641 ₽/м²,7
263736.0,2022-09-01,263 736 ₽/м²,7
274923.0,2022-10-01,274 923 ₽/м²,7
255386.0,2022-11-01,255 386 ₽/м²,7
245496.0,2022-12-01,245 496 ₽/м²,7
245496.0,2023-01-01,245 496 ₽/м²,7
244947.0,2023-02-01,244 947 ₽/м²,7
253363.0,2023-03-01,253 363 ₽/м²,7
276812.0,2023-06-01,276 812 ₽/м²,7
276812.0,2023-07-01,276 812 ₽/м²,7
317510.0,2023-08-01,317 510 ₽/м²,7
314015.0,2023-09-01,314 015 ₽/м²,7
303325.0,2023-10-01,303 325 ₽/м²,7
282633.0,2023-11-01,282 633 ₽/м²,7
277551.0,2023-12-01,277 551 ₽/м²,7
290409.0,2024-01-01,290 409 ₽/м²,7
292029.0,2024-02-01,292 029 ₽/м²,7
