"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Тип.дома","Этажность","Строительная.серия","Высота.потолков","Газоснабжение","Отопление","Тип.перекрытий","Подъездов","Количество.лифтов","Мусоропроводов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Фонд.капитального.ремонта","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","Number.of.queries","cumprod","discounted_value","treatment","distance","weights","subclass","dummy_2021","dummy_2022","dummy_2023","dummy_2024","dummy_2025","Универcитет","Корниловская","Генерала_тюленева"
273727,"2021-10-01","273 727 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,3829,1.4572,187844.496294263,1,0.523503842439135,1,"959",1,0,0,0,0,0,0,1
269814,"2021-11-01","269 814 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,5839,1.4572,185159.209442767,1,0.523503842439135,1,"960",1,0,0,0,0,0,0,1
257938,"2021-12-01","257 938 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,8106,1.5085,170989.724892277,1,0.523503842439135,1,"961",1,0,0,0,0,0,0,1
243166,"2022-01-01","243 166 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,5887,1.5085,161197.215777262,1,0.523503842439135,1,"962",0,1,0,0,0,0,0,1
245134,"2022-02-01","245 134 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,4637,1.5085,162501.823002983,1,0.523503842439135,1,"963",0,1,0,0,0,0,0,1
254640,"2022-03-01","254 640 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,6103,1.5334,166062.34511543,1,0.523503842439135,1,"964",0,1,0,0,0,0,0,1
228063,"2022-04-01","228 063 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,4312,1.5334,148730.272596844,1,0.523503842439135,1,"965",0,1,0,0,0,0,0,1
231301,"2022-05-01","231 301 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,6927,1.5334,150841.919916525,1,0.523503842439135,1,"966",0,1,0,0,0,0,0,1
244016,"2022-06-01","244 016 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,9903,1.5665,155771.465049473,1,0.523503842439135,1,"967",0,1,0,0,0,0,0,1
237416,"2022-07-01","237 416 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,5384,1.5665,151558.250877753,1,0.523503842439135,1,"968",0,1,0,0,0,0,0,1
177998,"2022-08-01","177 998 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,6974,1.5665,113627.832748165,1,0.523503842439135,1,"969",0,1,0,0,0,0,0,1
342105,"2022-11-01","342 105 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,24961,1.5665,218388.126396425,1,0.523503842439135,1,"970",0,1,0,0,0,0,0,1
342105,"2022-12-01","342 105 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,17100,1.6162,211672.441529514,1,0.523503842439135,1,"971",0,1,0,0,0,0,0,1
342105,"2023-01-01","342 105 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,10806,1.6162,211672.441529514,1,0.523503842439135,1,"972",0,0,1,0,0,0,0,1
328947,"2023-02-01","328 947 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,12911,1.6162,203531.122385843,1,0.523503842439135,1,"973",0,0,1,0,0,0,0,1
282270,"2023-03-01","282 270 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,18245,1.5821,178414.765185513,1,0.523503842439135,1,"974",0,0,1,0,0,0,0,1
322741,"2023-04-01","322 741 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,9486,1.5821,203995.322672397,1,0.523503842439135,1,"975",0,0,1,0,0,0,0,1
322741,"2023-05-01","322 741 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,10085,1.5821,203995.322672397,1,0.523503842439135,1,"976",0,0,1,0,0,0,0,1
416667,"2023-06-01","416 667 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,14051,1.6062,259411.654837505,1,0.523503842439135,1,"977",0,0,1,0,0,0,0,1
393333,"2023-07-01","393 333 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,9180,1.6062,244884.198729922,1,0.523503842439135,1,"978",0,0,1,0,0,0,0,1
314286,"2023-08-01","314 286 ₽/м²",44,"Москва, улица Академика Виноградова, 6","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%90%D0%BA%D0%B0%D0%B4%D0%B5%D0%BC%D0%B8%D0%BA%D0%B0+%D0%92%D0%B8%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B0%2C+6&totalArea=60.0&roomsCount=3&offerId=308397152&floor=floorOther&repairType=repairTypeEuro",1975,"Панельный",9,"",2.64,"Отсутствует","Центральное","Железобетонные",8,"8 пассажирских","8",288,"Нет","Нет","Нет","Нет","На специальном счете организации",1081,2892,4270,"Генерала Тюленева","Тёплый Стан","Коньково",1081,"Генерала Тюленева",2892,"Тёплый Стан",1811,11598,1.6062,195670.526709003,1,0.523503842439135,1,"979",0,0,1,0,0,0,0,1
